Nelemtj = 608, ElemNodeEnd = 127, ElemMyelenEnd = 607
(Nodeid,phi):  (0,116.046),  (1,116.046),  (2,106.806),  (3,4.40647),  (4,0.0868992),  (5,0.000621068),  (6,-0.00110219),  (7,-0.00113668),  (8,-0.00113736),  (9,-0.00113738),  (10,-0.00113738),  (11,-0.00113738),  (12,-0.00113738),  (13,-0.00113738),  (14,-0.00113738),  (15,-0.00113738),  (16,-0.00113738),  (17,-0.00113738),  (18,-0.00113738),  (19,-0.00113738),  (20,-0.00113738),  (21,-0.00113738),  (22,-0.00113738),  (23,-0.00113738),  (24,-0.00113738),  (25,-0.00113738),  (26,-0.00113738),  (27,-0.00113738),  (28,-0.00113738),  (29,-0.00113738),  (30,-0.00113738),  (31,-0.00113737), 

Writing: "ThinLine2DTestL06ANIS20_52.chk" (0s, XML)
Steps: 5300000  Time: 0.053       
 CPU Time: 48.4115 min.
(Nodeid,phi):  (0,115.975),  (1,115.975),  (2,107.908),  (3,4.7164),  (4,0.0930888),  (5,0.000743744),  (6,-0.00110069),  (7,-0.0011376),  (8,-0.00113834),  (9,-0.00113835),  (10,-0.00113835),  (11,-0.00113835),  (12,-0.00113835),  (13,-0.00113835),  (14,-0.00113835),  (15,-0.00113835),  (16,-0.00113835),  (17,-0.00113835),  (18,-0.00113835),  (19,-0.00113835),  (20,-0.00113835),  (21,-0.00113835),  (22,-0.00113835),  (23,-0.00113835),  (24,-0.00113835),  (25,-0.00113835),  (26,-0.00113835),  (27,-0.00113835),  (28,-0.00113835),  (29,-0.00113835),  (30,-0.00113835),  (31,-0.00113834), 
frontloc = 0.00291817, frontloc_old = 0.002875, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_53.chk" (0s, XML)
Steps: 5400000  Time: 0.054       
 CPU Time: 48.3767 min.
(Nodeid,phi):  (0,115.902),  (1,115.902),  (2,108.889),  (3,5.04813),  (4,0.0997137),  (5,0.000875134),  (6,-0.001099),  (7,-0.0011385),  (8,-0.00113929),  (9,-0.00113931),  (10,-0.00113931),  (11,-0.00113931),  (12,-0.00113931),  (13,-0.00113931),  (14,-0.0011393),  (15,-0.00113931),  (16,-0.00113931),  (17,-0.00113931),  (18,-0.00113931),  (19,-0.00113931),  (20,-0.00113931),  (21,-0.00113931),  (22,-0.00113931),  (23,-0.00113931),  (24,-0.00113931),  (25,-0.00113931),  (26,-0.00113931),  (27,-0.00113931),  (28,-0.00113931),  (29,-0.00113931),  (30,-0.00113931),  (31,-0.0011393), 
frontloc = 0.00297174, frontloc_old = 0.00291817, cond. vel. = 0.0535714 m/s

Writing: "ThinLine2DTestL06ANIS20_54.chk" (0s, XML)
Steps: 5500000  Time: 0.055       
 CPU Time: 48.4007 min.
(Nodeid,phi):  (0,115.828),  (1,115.828),  (2,109.761),  (3,5.40317),  (4,0.106804),  (5,0.00101584),  (6,-0.0010971),  (7,-0.00113938),  (8,-0.00114022),  (9,-0.00114024),  (10,-0.00114024),  (11,-0.00114024),  (12,-0.00114024),  (13,-0.00114024),  (14,-0.00114024),  (15,-0.00114024),  (16,-0.00114024),  (17,-0.00114024),  (18,-0.00114024),  (19,-0.00114024),  (20,-0.00114024),  (21,-0.00114024),  (22,-0.00114024),  (23,-0.00114024),  (24,-0.00114024),  (25,-0.00114024),  (26,-0.00114024),  (27,-0.00114024),  (28,-0.00114024),  (29,-0.00114024),  (30,-0.00114024),  (31,-0.00114023), 
frontloc = 0.003, frontloc_old = 0.00297174, cond. vel. = 0.0282603 m/s

Writing: "ThinLine2DTestL06ANIS20_55.chk" (0s, XML)
Steps: 5600000  Time: 0.056       
 CPU Time: 48.387 min.
(Nodeid,phi):  (0,115.753),  (1,115.753),  (2,110.532),  (3,5.78312),  (4,0.114392),  (5,0.00116651),  (6,-0.00109498),  (7,-0.00114024),  (8,-0.00114114),  (9,-0.00114116),  (10,-0.00114116),  (11,-0.00114116),  (12,-0.00114116),  (13,-0.00114116),  (14,-0.00114116),  (15,-0.00114116),  (16,-0.00114116),  (17,-0.00114116),  (18,-0.00114116),  (19,-0.00114116),  (20,-0.00114116),  (21,-0.00114116),  (22,-0.00114116),  (23,-0.00114116),  (24,-0.00114116),  (25,-0.00114116),  (26,-0.00114116),  (27,-0.00114116),  (28,-0.00114116),  (29,-0.00114116),  (30,-0.00114116),  (31,-0.00114115), 
frontloc = 0.00304317, frontloc_old = 0.003, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_56.chk" (0s, XML)
Steps: 5700000  Time: 0.057       
 CPU Time: 48.4122 min.
(Nodeid,phi):  (0,115.676),  (1,115.676),  (2,111.215),  (3,6.18973),  (4,0.122513),  (5,0.00132783),  (6,-0.00109263),  (7,-0.00114107),  (8,-0.00114204),  (9,-0.00114206),  (10,-0.00114206),  (11,-0.00114206),  (12,-0.00114206),  (13,-0.00114206),  (14,-0.00114206),  (15,-0.00114206),  (16,-0.00114206),  (17,-0.00114206),  (18,-0.00114206),  (19,-0.00114206),  (20,-0.00114206),  (21,-0.00114206),  (22,-0.00114206),  (23,-0.00114206),  (24,-0.00114206),  (25,-0.00114206),  (26,-0.00114206),  (27,-0.00114206),  (28,-0.00114206),  (29,-0.00114206),  (30,-0.00114206),  (31,-0.00114205), 

Writing: "ThinLine2DTestL06ANIS20_57.chk" (0s, XML)
Steps: 5800000  Time: 0.058       
 CPU Time: 48.4004 min.
(Nodeid,phi):  (0,115.598),  (1,115.598),  (2,111.817),  (3,6.62483),  (4,0.131203),  (5,0.00150053),  (6,-0.00109004),  (7,-0.00114188),  (8,-0.00114292),  (9,-0.00114294),  (10,-0.00114294),  (11,-0.00114294),  (12,-0.00114294),  (13,-0.00114294),  (14,-0.00114294),  (15,-0.00114294),  (16,-0.00114294),  (17,-0.00114294),  (18,-0.00114294),  (19,-0.00114294),  (20,-0.00114294),  (21,-0.00114294),  (22,-0.00114294),  (23,-0.00114294),  (24,-0.00114294),  (25,-0.00114294),  (26,-0.00114294),  (27,-0.00114294),  (28,-0.00114294),  (29,-0.00114294),  (30,-0.00114294),  (31,-0.00114293), 
frontloc = 0.00308183, frontloc_old = 0.00304317, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_58.chk" (0s, XML)
Steps: 5900000  Time: 0.059       
 CPU Time: 48.4094 min.
(Nodeid,phi):  (0,115.519),  (1,115.519),  (2,112.349),  (3,7.09044),  (4,0.140502),  (5,0.00168543),  (6,-0.00108719),  (7,-0.00114267),  (8,-0.00114378),  (9,-0.0011438),  (10,-0.0011438),  (11,-0.0011438),  (12,-0.0011438),  (13,-0.0011438),  (14,-0.0011438),  (15,-0.0011438),  (16,-0.0011438),  (17,-0.0011438),  (18,-0.0011438),  (19,-0.0011438),  (20,-0.0011438),  (21,-0.0011438),  (22,-0.0011438),  (23,-0.0011438),  (24,-0.0011438),  (25,-0.0011438),  (26,-0.0011438),  (27,-0.0011438),  (28,-0.0011438),  (29,-0.0011438),  (30,-0.0011438),  (31,-0.00114379), 
frontloc = 0.003125, frontloc_old = 0.00308183, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_59.chk" (0s, XML)
Steps: 6000000  Time: 0.06        
 CPU Time: 48.3889 min.
(Nodeid,phi):  (0,115.438),  (1,115.438),  (2,112.817),  (3,7.58871),  (4,0.150453),  (5,0.00188337),  (6,-0.00108405),  (7,-0.00114344),  (8,-0.00114462),  (9,-0.00114464),  (10,-0.00114465),  (11,-0.00114464),  (12,-0.00114465),  (13,-0.00114465),  (14,-0.00114464),  (15,-0.00114464),  (16,-0.00114464),  (17,-0.00114465),  (18,-0.00114464),  (19,-0.00114465),  (20,-0.00114465),  (21,-0.00114464),  (22,-0.00114464),  (23,-0.00114464),  (24,-0.00114464),  (25,-0.00114465),  (26,-0.00114464),  (27,-0.00114465),  (28,-0.00114464),  (29,-0.00114464),  (30,-0.00114464),  (31,-0.00114464), 
frontloc = 0.00316366, frontloc_old = 0.003125, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_60.chk" (0s, XML)
Steps: 6100000  Time: 0.061       
 CPU Time: 48.4054 min.
(Nodeid,phi):  (0,115.356),  (1,115.356),  (2,113.23),  (3,8.12196),  (4,0.161103),  (5,0.00209528),  (6,-0.00108062),  (7,-0.00114418),  (8,-0.00114545),  (9,-0.00114547),  (10,-0.00114547),  (11,-0.00114547),  (12,-0.00114547),  (13,-0.00114547),  (14,-0.00114547),  (15,-0.00114547),  (16,-0.00114547),  (17,-0.00114547),  (18,-0.00114547),  (19,-0.00114547),  (20,-0.00114547),  (21,-0.00114547),  (22,-0.00114547),  (23,-0.00114547),  (24,-0.00114547),  (25,-0.00114547),  (26,-0.00114547),  (27,-0.00114547),  (28,-0.00114547),  (29,-0.00114547),  (30,-0.00114547),  (31,-0.00114546), 
frontloc = 0.00325, frontloc_old = 0.00316366, cond. vel. = 0.0863366 m/s

Writing: "ThinLine2DTestL06ANIS20_61.chk" (0s, XML)
Steps: 6200000  Time: 0.062       
 CPU Time: 48.3917 min.
(Nodeid,phi):  (0,115.273),  (1,115.273),  (2,113.593),  (3,8.6927),  (4,0.172502),  (5,0.00232217),  (6,-0.00107688),  (7,-0.0011449),  (8,-0.00114626),  (9,-0.00114628),  (10,-0.00114628),  (11,-0.00114628),  (12,-0.00114628),  (13,-0.00114628),  (14,-0.00114628),  (15,-0.00114628),  (16,-0.00114628),  (17,-0.00114628),  (18,-0.00114628),  (19,-0.00114628),  (20,-0.00114628),  (21,-0.00114628),  (22,-0.00114628),  (23,-0.00114628),  (24,-0.00114628),  (25,-0.00114628),  (26,-0.00114628),  (27,-0.00114628),  (28,-0.00114628),  (29,-0.00114628),  (30,-0.00114628),  (31,-0.00114628), 

Writing: "ThinLine2DTestL06ANIS20_62.chk" (0s, XML)
Steps: 6300000  Time: 0.063       
 CPU Time: 48.4045 min.
(Nodeid,phi):  (0,115.189),  (1,115.189),  (2,113.913),  (3,9.30362),  (4,0.184704),  (5,0.00256511),  (6,-0.0010728),  (7,-0.0011456),  (8,-0.00114705),  (9,-0.00114708),  (10,-0.00114708),  (11,-0.00114708),  (12,-0.00114708),  (13,-0.00114708),  (14,-0.00114708),  (15,-0.00114708),  (16,-0.00114708),  (17,-0.00114708),  (18,-0.00114708),  (19,-0.00114708),  (20,-0.00114708),  (21,-0.00114708),  (22,-0.00114708),  (23,-0.00114708),  (24,-0.00114708),  (25,-0.00114708),  (26,-0.00114708),  (27,-0.00114708),  (28,-0.00114708),  (29,-0.00114708),  (30,-0.00114708),  (31,-0.00114707), 
frontloc = 0.00329317, frontloc_old = 0.00325, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_63.chk" (0s, XML)
Steps: 6400000  Time: 0.064       
 CPU Time: 48.4072 min.
(Nodeid,phi):  (0,115.103),  (1,115.103),  (2,114.194),  (3,9.95758),  (4,0.197766),  (5,0.00282524),  (6,-0.00106835),  (7,-0.00114627),  (8,-0.00114783),  (9,-0.00114786),  (10,-0.00114786),  (11,-0.00114786),  (12,-0.00114786),  (13,-0.00114786),  (14,-0.00114786),  (15,-0.00114786),  (16,-0.00114786),  (17,-0.00114786),  (18,-0.00114786),  (19,-0.00114786),  (20,-0.00114786),  (21,-0.00114786),  (22,-0.00114786),  (23,-0.00114786),  (24,-0.00114786),  (25,-0.00114786),  (26,-0.00114786),  (27,-0.00114786),  (28,-0.00114786),  (29,-0.00114786),  (30,-0.00114786),  (31,-0.00114785), 

Writing: "ThinLine2DTestL06ANIS20_64.chk" (0s, XML)
Steps: 6500000  Time: 0.065       
 CPU Time: 48.3925 min.
(Nodeid,phi):  (0,115.017),  (1,115.017),  (2,114.442),  (3,10.6576),  (4,0.211748),  (5,0.00310378),  (6,-0.00106353),  (7,-0.00114692),  (8,-0.00114859),  (9,-0.00114862),  (10,-0.00114862),  (11,-0.00114862),  (12,-0.00114862),  (13,-0.00114862),  (14,-0.00114862),  (15,-0.00114862),  (16,-0.00114862),  (17,-0.00114862),  (18,-0.00114862),  (19,-0.00114862),  (20,-0.00114862),  (21,-0.00114862),  (22,-0.00114862),  (23,-0.00114862),  (24,-0.00114862),  (25,-0.00114862),  (26,-0.00114862),  (27,-0.00114862),  (28,-0.00114862),  (29,-0.00114862),  (30,-0.00114862),  (31,-0.00114861), 
frontloc = 0.00333634, frontloc_old = 0.00329317, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_65.chk" (0s, XML)
Steps: 6600000  Time: 0.066       
 CPU Time: 48.3937 min.
(Nodeid,phi):  (0,114.929),  (1,114.929),  (2,114.659),  (3,11.407),  (4,0.226716),  (5,0.00340202),  (6,-0.00105829),  (7,-0.00114755),  (8,-0.00114933),  (9,-0.00114937),  (10,-0.00114937),  (11,-0.00114937),  (12,-0.00114937),  (13,-0.00114937),  (14,-0.00114937),  (15,-0.00114937),  (16,-0.00114937),  (17,-0.00114937),  (18,-0.00114937),  (19,-0.00114937),  (20,-0.00114937),  (21,-0.00114937),  (22,-0.00114937),  (23,-0.00114937),  (24,-0.00114937),  (25,-0.00114937),  (26,-0.00114937),  (27,-0.00114937),  (28,-0.00114937),  (29,-0.00114937),  (30,-0.00114937),  (31,-0.00114936), 
frontloc = 0.003375, frontloc_old = 0.00333634, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_66.chk" (0s, XML)
Steps: 6700000  Time: 0.067       
 CPU Time: 48.4118 min.
(Nodeid,phi):  (0,114.84),  (1,114.84),  (2,114.851),  (3,12.2091),  (4,0.242738),  (5,0.00372133),  (6,-0.00105262),  (7,-0.00114815),  (8,-0.00115006),  (9,-0.0011501),  (10,-0.0011501),  (11,-0.0011501),  (12,-0.0011501),  (13,-0.0011501),  (14,-0.0011501),  (15,-0.0011501),  (16,-0.0011501),  (17,-0.0011501),  (18,-0.0011501),  (19,-0.0011501),  (20,-0.0011501),  (21,-0.0011501),  (22,-0.0011501),  (23,-0.0011501),  (24,-0.0011501),  (25,-0.0011501),  (26,-0.0011501),  (27,-0.0011501),  (28,-0.0011501),  (29,-0.0011501),  (30,-0.0011501),  (31,-0.00115009), 
frontloc = 0.00341817, frontloc_old = 0.003375, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_67.chk" (0s, XML)
Steps: 6800000  Time: 0.068       
 CPU Time: 48.3862 min.
(Nodeid,phi):  (0,114.75),  (1,114.75),  (2,115.018),  (3,13.0677),  (4,0.259888),  (5,0.00406317),  (6,-0.00104648),  (7,-0.00114873),  (8,-0.00115077),  (9,-0.00115081),  (10,-0.00115081),  (11,-0.00115081),  (12,-0.00115081),  (13,-0.00115081),  (14,-0.00115081),  (15,-0.00115081),  (16,-0.00115081),  (17,-0.00115081),  (18,-0.00115081),  (19,-0.00115081),  (20,-0.00115081),  (21,-0.00115081),  (22,-0.00115081),  (23,-0.00115081),  (24,-0.00115081),  (25,-0.00115081),  (26,-0.00115081),  (27,-0.00115081),  (28,-0.00115081),  (29,-0.00115081),  (30,-0.00115081),  (31,-0.00115081), 
frontloc = 0.00345683, frontloc_old = 0.00341817, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_68.chk" (0s, XML)
Steps: 6900000  Time: 0.069       
 CPU Time: 48.3976 min.
(Nodeid,phi):  (0,114.659),  (1,114.659),  (2,115.165),  (3,13.9865),  (4,0.278244),  (5,0.00442912),  (6,-0.00103984),  (7,-0.00114929),  (8,-0.00115147),  (9,-0.00115151),  (10,-0.00115152),  (11,-0.00115151),  (12,-0.00115152),  (13,-0.00115152),  (14,-0.00115151),  (15,-0.00115152),  (16,-0.00115151),  (17,-0.00115152),  (18,-0.00115151),  (19,-0.00115152),  (20,-0.00115152),  (21,-0.00115152),  (22,-0.00115151),  (23,-0.00115152),  (24,-0.00115152),  (25,-0.00115152),  (26,-0.00115151),  (27,-0.00115152),  (28,-0.00115151),  (29,-0.00115151),  (30,-0.00115151),  (31,-0.00115151), 
frontloc = 0.00347174, frontloc_old = 0.00345683, cond. vel. = 0.014908 m/s

Writing: "ThinLine2DTestL06ANIS20_69.chk" (0s, XML)
Steps: 7000000  Time: 0.07        
 CPU Time: 48.4309 min.
(Nodeid,phi):  (0,114.566),  (1,114.566),  (2,115.293),  (3,14.9699),  (4,0.29789),  (5,0.00482085),  (6,-0.00103268),  (7,-0.00114982),  (8,-0.00115215),  (9,-0.0011522),  (10,-0.0011522),  (11,-0.0011522),  (12,-0.0011522),  (13,-0.0011522),  (14,-0.0011522),  (15,-0.0011522),  (16,-0.0011522),  (17,-0.0011522),  (18,-0.0011522),  (19,-0.0011522),  (20,-0.0011522),  (21,-0.0011522),  (22,-0.0011522),  (23,-0.0011522),  (24,-0.0011522),  (25,-0.0011522),  (26,-0.0011522),  (27,-0.0011522),  (28,-0.0011522),  (29,-0.0011522),  (30,-0.0011522),  (31,-0.00115219), 
frontloc = 0.00352826, frontloc_old = 0.00347174, cond. vel. = 0.0565206 m/s

Writing: "ThinLine2DTestL06ANIS20_70.chk" (0s, XML)
Steps: 7100000  Time: 0.071       
 CPU Time: 48.395 min.
(Nodeid,phi):  (0,114.473),  (1,114.473),  (2,115.405),  (3,16.0222),  (4,0.318914),  (5,0.00524014),  (6,-0.00102495),  (7,-0.00115032),  (8,-0.00115282),  (9,-0.00115287),  (10,-0.00115287),  (11,-0.00115287),  (12,-0.00115287),  (13,-0.00115287),  (14,-0.00115287),  (15,-0.00115287),  (16,-0.00115287),  (17,-0.00115287),  (18,-0.00115287),  (19,-0.00115287),  (20,-0.00115287),  (21,-0.00115287),  (22,-0.00115287),  (23,-0.00115287),  (24,-0.00115287),  (25,-0.00115287),  (26,-0.00115287),  (27,-0.00115287),  (28,-0.00115287),  (29,-0.00115287),  (30,-0.00115287),  (31,-0.00115287), 
frontloc = 0.00354317, frontloc_old = 0.00352826, cond. vel. = 0.014908 m/s

Writing: "ThinLine2DTestL06ANIS20_71.chk" (0s, XML)
Steps: 7200000  Time: 0.072       
 CPU Time: 48.3939 min.
(Nodeid,phi):  (0,114.378),  (1,114.378),  (2,115.502),  (3,17.1482),  (4,0.341415),  (5,0.00568891),  (6,-0.00101661),  (7,-0.0011508),  (8,-0.00115348),  (9,-0.00115353),  (10,-0.00115353),  (11,-0.00115353),  (12,-0.00115353),  (13,-0.00115353),  (14,-0.00115353),  (15,-0.00115353),  (16,-0.00115353),  (17,-0.00115353),  (18,-0.00115353),  (19,-0.00115353),  (20,-0.00115353),  (21,-0.00115353),  (22,-0.00115353),  (23,-0.00115353),  (24,-0.00115353),  (25,-0.00115353),  (26,-0.00115353),  (27,-0.00115353),  (28,-0.00115353),  (29,-0.00115353),  (30,-0.00115353),  (31,-0.00115352), 
frontloc = 0.00358183, frontloc_old = 0.00354317, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_72.chk" (0s, XML)
Steps: 7300000  Time: 0.073       
 CPU Time: 48.4086 min.
(Nodeid,phi):  (0,114.283),  (1,114.283),  (2,115.586),  (3,18.3529),  (4,0.365493),  (5,0.00616922),  (6,-0.00100763),  (7,-0.00115126),  (8,-0.00115412),  (9,-0.00115418),  (10,-0.00115418),  (11,-0.00115418),  (12,-0.00115418),  (13,-0.00115418),  (14,-0.00115418),  (15,-0.00115418),  (16,-0.00115418),  (17,-0.00115418),  (18,-0.00115418),  (19,-0.00115418),  (20,-0.00115418),  (21,-0.00115418),  (22,-0.00115418),  (23,-0.00115418),  (24,-0.00115418),  (25,-0.00115418),  (26,-0.00115418),  (27,-0.00115418),  (28,-0.00115418),  (29,-0.00115418),  (30,-0.00115418),  (31,-0.00115417), 
frontloc = 0.003625, frontloc_old = 0.00358183, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_73.chk" (0s, XML)
Steps: 7400000  Time: 0.074       
 CPU Time: 48.3998 min.
(Nodeid,phi):  (0,114.186),  (1,114.186),  (2,115.657),  (3,19.6419),  (4,0.391261),  (5,0.00668329),  (6,-0.000997965),  (7,-0.00115168),  (8,-0.00115475),  (9,-0.00115481),  (10,-0.00115481),  (11,-0.00115481),  (12,-0.00115481),  (13,-0.00115481),  (14,-0.00115481),  (15,-0.00115481),  (16,-0.00115481),  (17,-0.00115481),  (18,-0.00115481),  (19,-0.00115481),  (20,-0.00115481),  (21,-0.00115481),  (22,-0.00115481),  (23,-0.00115481),  (24,-0.00115481),  (25,-0.00115481),  (26,-0.00115481),  (27,-0.00115481),  (28,-0.00115481),  (29,-0.00115481),  (30,-0.00115481),  (31,-0.0011548), 
frontloc = 0.00366366, frontloc_old = 0.003625, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_74.chk" (0s, XML)
Steps: 7500000  Time: 0.075       
 CPU Time: 48.3955 min.
(Nodeid,phi):  (0,114.088),  (1,114.088),  (2,115.718),  (3,21.0209),  (4,0.41884),  (5,0.00723353),  (6,-0.00098756),  (7,-0.00115208),  (8,-0.00115536),  (9,-0.00115542),  (10,-0.00115543),  (11,-0.00115542),  (12,-0.00115543),  (13,-0.00115543),  (14,-0.00115542),  (15,-0.00115542),  (16,-0.00115542),  (17,-0.00115543),  (18,-0.00115542),  (19,-0.00115543),  (20,-0.00115543),  (21,-0.00115542),  (22,-0.00115542),  (23,-0.00115542),  (24,-0.00115542),  (25,-0.00115543),  (26,-0.00115542),  (27,-0.00115543),  (28,-0.00115542),  (29,-0.00115542),  (30,-0.00115542),  (31,-0.00115542), 
frontloc = 0.00370683, frontloc_old = 0.00366366, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_75.chk" (0s, XML)
Steps: 7600000  Time: 0.076       
 CPU Time: 48.3795 min.
(Nodeid,phi):  (0,113.99),  (1,113.99),  (2,115.768),  (3,22.4961),  (4,0.448358),  (5,0.00782253),  (6,-0.000976366),  (7,-0.00115245),  (8,-0.00115596),  (9,-0.00115603),  (10,-0.00115603),  (11,-0.00115603),  (12,-0.00115603),  (13,-0.00115603),  (14,-0.00115603),  (15,-0.00115603),  (16,-0.00115603),  (17,-0.00115603),  (18,-0.00115603),  (19,-0.00115603),  (20,-0.00115603),  (21,-0.00115603),  (22,-0.00115603),  (23,-0.00115603),  (24,-0.00115603),  (25,-0.00115603),  (26,-0.00115603),  (27,-0.00115603),  (28,-0.00115603),  (29,-0.00115603),  (30,-0.00115603),  (31,-0.00115602), 
frontloc = 0.00375, frontloc_old = 0.00370683, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_76.chk" (0s, XML)
Steps: 7700000  Time: 0.077       
 CPU Time: 48.4012 min.
(Nodeid,phi):  (0,113.89),  (1,113.89),  (2,115.81),  (3,24.074),  (4,0.479954),  (5,0.00845305),  (6,-0.000964328),  (7,-0.00115279),  (8,-0.00115654),  (9,-0.00115662),  (10,-0.00115662),  (11,-0.00115662),  (12,-0.00115662),  (13,-0.00115662),  (14,-0.00115662),  (15,-0.00115662),  (16,-0.00115662),  (17,-0.00115662),  (18,-0.00115662),  (19,-0.00115662),  (20,-0.00115662),  (21,-0.00115662),  (22,-0.00115662),  (23,-0.00115662),  (24,-0.00115662),  (25,-0.00115662),  (26,-0.00115662),  (27,-0.00115662),  (28,-0.00115662),  (29,-0.00115662),  (30,-0.00115662),  (31,-0.00115661), 
frontloc = 0.00379317, frontloc_old = 0.00375, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_77.chk" (0s, XML)
Steps: 7800000  Time: 0.078       
 CPU Time: 48.3997 min.
(Nodeid,phi):  (0,113.789),  (1,113.789),  (2,115.843),  (3,25.7611),  (4,0.513778),  (5,0.00912808),  (6,-0.000951388),  (7,-0.0011531),  (8,-0.00115712),  (9,-0.0011572),  (10,-0.0011572),  (11,-0.0011572),  (12,-0.0011572),  (13,-0.0011572),  (14,-0.0011572),  (15,-0.0011572),  (16,-0.0011572),  (17,-0.0011572),  (18,-0.0011572),  (19,-0.0011572),  (20,-0.0011572),  (21,-0.0011572),  (22,-0.0011572),  (23,-0.0011572),  (24,-0.0011572),  (25,-0.0011572),  (26,-0.0011572),  (27,-0.0011572),  (28,-0.0011572),  (29,-0.0011572),  (30,-0.0011572),  (31,-0.00115719), 

Writing: "ThinLine2DTestL06ANIS20_78.chk" (0s, XML)
Steps: 7900000  Time: 0.079       
 CPU Time: 48.4062 min.
(Nodeid,phi):  (0,113.688),  (1,113.688),  (2,115.869),  (3,27.5643),  (4,0.549986),  (5,0.00985074),  (6,-0.000937482),  (7,-0.00115337),  (8,-0.00115768),  (9,-0.00115776),  (10,-0.00115777),  (11,-0.00115776),  (12,-0.00115777),  (13,-0.00115777),  (14,-0.00115776),  (15,-0.00115776),  (16,-0.00115776),  (17,-0.00115777),  (18,-0.00115776),  (19,-0.00115777),  (20,-0.00115777),  (21,-0.00115777),  (22,-0.00115776),  (23,-0.00115777),  (24,-0.00115777),  (25,-0.00115777),  (26,-0.00115776),  (27,-0.00115777),  (28,-0.00115776),  (29,-0.00115776),  (30,-0.00115776),  (31,-0.00115776), 
frontloc = 0.00383634, frontloc_old = 0.00379317, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_79.chk" (0s, XML)
Steps: 8000000  Time: 0.08        
 CPU Time: 48.4025 min.
(Nodeid,phi):  (0,113.585),  (1,113.585),  (2,115.888),  (3,29.4899),  (4,0.588746),  (5,0.0106244),  (6,-0.000922544),  (7,-0.00115362),  (8,-0.00115823),  (9,-0.00115832),  (10,-0.00115832),  (11,-0.00115832),  (12,-0.00115832),  (13,-0.00115832),  (14,-0.00115832),  (15,-0.00115832),  (16,-0.00115832),  (17,-0.00115832),  (18,-0.00115832),  (19,-0.00115832),  (20,-0.00115832),  (21,-0.00115832),  (22,-0.00115832),  (23,-0.00115832),  (24,-0.00115832),  (25,-0.00115832),  (26,-0.00115832),  (27,-0.00115832),  (28,-0.00115832),  (29,-0.00115832),  (30,-0.00115832),  (31,-0.00115831), 
frontloc = 0.003875, frontloc_old = 0.00383634, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_80.chk" (0s, XML)
Steps: 8100000  Time: 0.081       
 CPU Time: 48.5113 min.
(Nodeid,phi):  (0,113.481),  (1,113.482),  (2,115.9),  (3,31.544),  (4,0.630234),  (5,0.0114525),  (6,-0.000906503),  (7,-0.00115383),  (8,-0.00115876),  (9,-0.00115886),  (10,-0.00115886),  (11,-0.00115886),  (12,-0.00115886),  (13,-0.00115886),  (14,-0.00115886),  (15,-0.00115886),  (16,-0.00115886),  (17,-0.00115886),  (18,-0.00115886),  (19,-0.00115886),  (20,-0.00115886),  (21,-0.00115886),  (22,-0.00115886),  (23,-0.00115886),  (24,-0.00115886),  (25,-0.00115886),  (26,-0.00115886),  (27,-0.00115886),  (28,-0.00115886),  (29,-0.00115886),  (30,-0.00115886),  (31,-0.00115885), 

Writing: "ThinLine2DTestL06ANIS20_81.chk" (0s, XML)
Steps: 8200000  Time: 0.082       
 CPU Time: 48.4297 min.
